user,tipo_informe,num_informe,fecha_update,mes,region,provincia,comuna,tipo_alerta,motivo_alerta,num_cierre,fecha_cierre,alert_code,detalle
CBC,Técnico,302,29/03/2018,Marzo,Biobío,No value,-,Forestal,Alta probabilidad para la propagación de incendios forestales,302-A,02/04/2018,2,Alta probabilidad para la propagación de incendios forestales
CBC,Técnico,302,29/03/2018,Marzo,Biobío,No value,-,Forestal,Alta probabilidad para la propagación de incendios forestales,302-A,02/04/2018,2,Alta probabilidad para la propagación de incendios forestales
CBC,Técnico,303,29/03/2018,Marzo,Antofagasta,No value,-,Meteorológica,Evento meterológico,303-B,31/03/2018,2,Evento meteorológico
CBC,Técnico,303,29/03/2018,Marzo,Antofagasta,No value,Antofagasta,Meteorológica,Evento meterológico,303-B,31/03/2018,1,Evento meteorológico
CBC,Técnico,303,29/03/2018,Marzo,Antofagasta,No value,Taltal,Meteorológica,Evento meterológico,303-B,31/03/2018,1,Evento meteorológico
PTB,Técnico,308,29/03/2018,Marzo,Maule,No value,San Javier,Forestal,Incendio forestal,308-D,30/03/2018,1,Incendio forestal
VMT,Técnico,309,29/03/2018,Marzo,Atacama,No value,Diego de Almagro,Meteorológica,Evento meterológico,309-A,31/03/2018,1,Evento meteorológico
VMT,Técnico,309,29/03/2018,Marzo,Atacama,No value,Copiapó,Meteorológica,Evento meterológico,309-A,31/03/2018,1,Evento meteorológico
VMT,Técnico,309,29/03/2018,Marzo,Atacama,No value,Tierra Amarilla,Meteorológica,Evento meterológico,309-A,31/03/2018,1,Evento meteorológico
PTB,Técnico,311,30/03/2018,Marzo,Metropolitana,No value,Alhué,Forestal,Incendio forestal,311-B,31/03/2018,1,Incendio forestal
CBC,Técnico,314,31/03/2018,Marzo,Magallanes,No value,-,Meteorológica,Evento meterológico,314-G,05/04/2018,2,Evento meteorológico
CBC,Técnico,314,31/03/2018,Marzo,Magallanes,No value,-,Meteorológica,Evento meterológico,314-G,05/04/2018,2,Evento meteorológico
CBC,Técnico,314,31/03/2018,Marzo,Magallanes,No value,-,Meteorológica,Evento meterológico,314-C,04/04/2018,2,Evento meteorológico
CBC,Técnico,317,02/04/2018,Abril,Los Lagos,No value,-,Meteorológica,Evento meterológico,317-B,05/04/2018,3,Evento meteorológico
CBC,Técnico,319,03/04/2018,Abril,Coquimbo,No value,La Serena,Otras alertas,Evento masivo,319-B,24/04/2018,1,Evento masivo
CBC,Técnico,319-A,03/04/2018,Abril,Coquimbo,No value,Coquimbo,Otras alertas,Evento masivo,319-B,24/04/2018,1,Evento masivo
CBC,Técnico,322,04/04/2018,Abril,Aysén,No value,-,Meteorológica,Evento meterológico,322-A,05/04/2018,3,Evento meteorológico
NSP,Técnico,328,06/04/2018,Abril,Antofagasta,No value,San Pedro de Atacama,Volcánica,Actividad del Volcán Láscar,Vigente,Vigente,1,Actividad Volcán Láscar
NSP,Técnico,329,07/04/2018,Abril,Biobío,No value,-,Meteorológica,Evento meterológico,329-A,12/04/2018,3,Evento meteorológico
NSP,Técnico,330,07/04/2018,Abril,Los Lagos,No value,-,Meteorológica,Evento meterológico,330-C,12/04/2018,3,Evento meteorológico
NSP,Técnico,331,07/04/2018,Abril,Los Ríos,No value,-,Meteorológica,Evento meterológico,331-B,12/04/2018,3,Evento meteorológico
NSP,Técnico,332,07/04/2018,Abril,La Araucanía,No value,-,Meteorológica,Evento meterológico,332-C,12/04/2018,3,Evento meteorológico
BCG,Técnico,334,10/04/2018,Abril,O'Higgins,No value,Coltauco,Forestal,Incendio forestal,334-A,10/04/2018,1,Incendio forestal
NSP,Técnico,335,10/04/2018,Abril,Valparaíso,No value,Limache,Forestal,Incendio forestal,335-A,10/04/2018,1,Incendio forestal
BCG,Técnico,340,12/04/2018,Abril,Los Ríos,No value,-,Meteorológica,Heladas,340-A,13/04/2018,3,Heladas
BCG,Técnico,341,12/04/2018,Abril,Los Lagos,No value,-,Meteorológica,Heladas,341-A,13/04/2018,3,Heladas
NSP,Técnico,342,12/04/2018,Abril,La Araucanía,No value,-,Meteorológica,Heladas,342-A,13/04/2018,3,Heladas
VMT,Técnico,347,16/04/2018,Abril,O'Higgins,No value,Las Cabras,Forestal,Incendio forestal,347-B,17/04/2018,1,Incendio forestal
BCG,Técnico,347-A,17/04/2018,Abril,O'Higgins,No value,Las Cabras,Forestal,Incendio forestal,347-D,17/04/2018,1,Incendio forestal
BCG,Técnico,358,19/04/2018,Abril,Aysén,No value,-,Meteorológica,Evento meterológico,358-E,21/04/2018,3,Evento meteorológico
BCG,Técnico,362,20/04/2018,Abril,Aysén,No value,-,Meteorológica,Evento meterológico,362-E,08/05/2018,2,Evento meteorológico
CPL,Técnico,365,21/04/2018,Abril,Antofagasta,No value,Antofagasta,Otras alertas,Evento masivo,365-A,23/04/2018,1,Evento masivo
CBC,Técnico,365-A,23/04/2018,Abril,Antofagasta,No value,Antofagasta,Otras alertas,Evento masivo,365-D,23/05/2018,1,Evento masivo
CBC,Técnico,365-A,23/04/2018,Abril,Antofagasta,No value,Calama,Otras alertas,Evento masivo,365-D,23/05/2018,1,Evento masivo
CBC,Técnico,365-A,23/04/2018,Abril,Antofagasta,No value,Tocopilla,Otras alertas,Evento masivo,365-D,23/05/2018,1,Evento masivo
BCG,Técnico,368,24/04/2018,Abril,La Araucanía,No value,-,Meteorológica,Evento meterológico,368-A,27/04/2018,3,Evento meteorológico
BCG,Técnico,369,24/04/2018,Abril,Aysén,No value,-,Meteorológica,Evento meterológico,369-A,26/04/2018,3,Evento meteorológico
BCG,Técnico,370,24/04/2018,Abril,Antofagasta,No value,Antofagasta,Meteorológica,Evento meterológico,370-A,27/04/2018,1,Evento meteorológico
BCG,Técnico,370,24/04/2018,Abril,Antofagasta,No value,Ollagüe,Meteorológica,Evento meterológico,370-A,27/04/2018,1,Evento meteorológico
BCG,Técnico,370,24/04/2018,Abril,Antofagasta,No value,San Pedro de Atacama,Meteorológica,Evento meterológico,370-A,27/04/2018,1,Evento meteorológico
CPL,Técnico,371,24/04/2018,Abril,Los Ríos,No value,-,Meteorológica,Evento meterológico,371-A,27/04/2018,3,Evento meteorológico
CPL,Técnico,372,24/04/2018,Abril,Los Lagos,No value,-,Meteorológica,Evento meterológico,272-C,27/04/2018,3,Evento meteorológico
CPL,Técnico,374,24/04/2018,Abril,Magallanes,No value,-,Meteorológica,Evento meterológico,374-A,27/04/2018,3,Evento meteorológico
CPL,Técnico,375,24/04/2018,Abril,Valparaíso,No value,-,Meteorológica,Evento meterológico,375-C,27/04/2018,2,Evento meteorológico
CPL,Técnico,376,26/04/2018,Abril,Aysén,No value,-,Meteorológica,Evento meterológico,376-A,27/04/2018,3,Evento meteorológico
CPL,Técnico,377,26/04/2018,Abril,Coquimbo,No value,Combarbalá,Otras alertas,Evento masivo,377-A,08/05/2018,1,Evento masivo
PTB,Técnico,385,02/05/2018,Mayo,Valparaíso,No value,Juan Fernandez,Marejadas,Marejadas anormales,285-A,08/05/2018,1,Marejadas anormales
PTB,Técnico,386,02/05/2018,Mayo,Aysén,No value,-,Meteorológica,Evento meterológico,386-A,05/05/2018,3,Evento meteorológico
PTB,Técnico,387,02/05/2018,Mayo,Los Lagos,No value,-,Meteorológica,Evento meterológico,387-A,23/05/2018,2,Evento meteorológico
PTB,Técnico,387,02/05/2018,Mayo,Los Lagos,No value,-,Meteorológica,Evento meterológico,387-A,23/03/2018,2,Evento meteorológico
BCG,Técnico,391,03/05/2018,Mayo,Valparaíso,No value,Juan Fernandez,Meteorológica,Evento meterológico,391-C,09/05/2018,1,Evento meteorológico
PTB,Técnico,393,03/05/2018,Mayo,Atacama,No value,Diego de Almagro,Meteorológica,Evento meterológico,393-D,08/05/2018,1,Evento meteorológico
PTB,Técnico,393,03/05/2018,Mayo,Atacama,No value,Copiapó,Meteorológica,Evento meterológico,393-D,08/05/2018,1,Evento meteorológico
PTB,Técnico,393,03/05/2018,Mayo,Atacama,No value,Tierra Amarilla,Meteorológica,Evento meterológico,393-D,08/05/2018,1,Evento meteorológico
PTB,Técnico,393,03/05/2018,Mayo,Atacama,No value,Alto del Carmen,Meteorológica,Evento meterológico,393-D,08/05/2018,1,Evento meteorológico
PTB,Técnico,394,04/05/2018,Mayo,Maule,No value,San Clemente,Forestal,Incendio forestal,394-B,07/05/2018,1,Incendio forestal
CBC,Técnico,395,05/05/2018,Mayo,Los Ríos,No value,-,Meteorológica,Evento meterológico,395-B,09/05/2018,3,Evento meteorológico
CBC,Técnico,396,05/05/2018,Mayo,La Araucanía,No value,-,Meteorológica,Evento meterológico,396-A,08/05/2018,3,Evento meteorológico
BCG,Técnico,394-B,07/05/2018,Mayo,Maule,No value,San Clemente,Forestal,Incendio forestal,394-C,07/05/2018,1,Incendio forestal
CPL,Técnico,396-A,08/05/2018,Mayo,La Araucanía,No value,Lonquimay,Meteorológica,Evento meterológico,396-B,09/05/2018,1,Evento meteorológico
CPL,Técnico,396-A,08/05/2018,Mayo,La Araucanía,No value,Curacautín,Meteorológica,Evento meterológico,396-B,09/05/2018,1,Evento meteorológico
CPL,Técnico,396-A,08/05/2018,Mayo,La Araucanía,No value,Vilcún,Meteorológica,Evento meterológico,396-B,09/05/2018,1,Evento meteorológico
CPL,Técnico,396-A,08/05/2018,Mayo,La Araucanía,No value,Melipeuco,Meteorológica,Evento meterológico,396-B,09/05/2018,1,Evento meteorológico
CPL,Técnico,396-A,08/05/2018,Mayo,La Araucanía,No value,Cunco,Meteorológica,Evento meterológico,396-B,09/05/2018,1,Evento meteorológico
CPL,Técnico,396-A,08/05/2018,Mayo,La Araucanía,No value,Curarrehue,Meteorológica,Evento meterológico,396-B,09/05/2018,1,Evento meteorológico
CPL,Técnico,396-A,08/05/2018,Mayo,La Araucanía,No value,Pucón,Meteorológica,Evento meterológico,396-B,09/05/2018,1,Evento meteorológico
CPL,Técnico,396-A,08/05/2018,Mayo,La Araucanía,No value,Villarrica,Meteorológica,Evento meterológico,396-B,09/05/2018,1,Evento meteorológico
CPL,Técnico,407,08/05/2018,Mayo,Antofagasta,No value,-,Meteorológica,Evento meterológico,407-A,11/05/2018,2,Evento meteorológico
CPL,Técnico,407,08/05/2018,Mayo,Antofagasta,No value,Antofagasta,Meteorológica,Evento meterológico,407-A,11/05/2018,1,Evento meteorológico
CPL,Técnico,407,08/05/2018,Mayo,Antofagasta,No value,Taltal,Meteorológica,Evento meterológico,407-A,11/05/2018,1,Evento meteorológico
BCG,Técnico,408,08/05/2018,Mayo,Los Lagos,No value,Puerto Octay,Volcánica,Actividad del Volcán Osorno,Vigente,Vigente,1,Actividad Volcán Osorno
CBC,Técnico,408,08/05/2018,Mayo,Los Lagos,No value,Puerto Varas,Volcánica,Actividad del Volcán Osorno,Vigente,Vigente,1,Actividad Volcán Osorno
BCG,Técnico,393-D,08/05/2018,Mayo,Atacama,No value,-,Meteorológica,Evento meterológico,393-F,10/05/2018,3,Evento meteorológico
BCG,Técnico,409,09/05/2018,Mayo,Magallanes,No value,-,Meteorológica,Evento meterológico,409-A,11/05/2018,2,Evento meteorológico
BCG,Técnico,409,09/05/2018,Mayo,Magallanes,No value,-,Meteorológica,Evento meterológico,409-A,11/05/2018,2,Evento meteorológico
BCG,Técnico,409,09/05/2018,Mayo,Magallanes,No value,-,Meteorológica,Evento meterológico,409-A,11/05/2018,2,Evento meteorológico
BCG,Técnico,393-F,08/05/2018,Mayo,Atacama,No value,Diego de Almagro,Meteorológica,Evento meterológico,393-G,11/05/2018,1,Evento meteorológico
BCG,Técnico,393-F,08/05/2018,Mayo,Atacama,No value,Copiapó,Meteorológica,Evento meterológico,393-G,11/05/2018,1,Evento meteorológico
BCG,Técnico,393-F,08/05/2018,Mayo,Atacama,No value,Tierra Amarilla,Meteorológica,Evento meterológico,393-G,11/05/2018,1,Evento meteorológico
BCG,Técnico,393-F,08/05/2018,Mayo,Atacama,No value,Alto del Carmen,Meteorológica,Evento meterológico,393-G,11/05/2018,1,Evento meteorológico
BCG,Técnico,393-F,08/05/2018,Mayo,Atacama,No value,Chañaral,Meteorológica,Evento meterológico,393-G,11/05/2018,1,Evento meteorológico
BCG,Técnico,393-F,08/05/2018,Mayo,Atacama,No value,Huasco,Meteorológica,Evento meterológico,393-G,11/05/2018,1,Evento meteorológico
BCG,Técnico,393-F,08/05/2018,Mayo,Atacama,No value,Caldera,Meteorológica,Evento meterológico,393-G,11/05/2018,1,Evento meteorológico
NSP,Técnico,413,12/05/2018,Mayo,La Araucanía,No value,Lonquimay,Meteorológica,Evento meterológico,413-A,13/05/2018,1,Evento meteorológico
NSP,Técnico,413,12/05/2018,Mayo,La Araucanía,No value,Curacautín,Meteorológica,Evento meterológico,413-A,13/05/2018,1,Evento meteorológico
NSP,Técnico,413,12/05/2018,Mayo,La Araucanía,No value,Vilcún,Meteorológica,Evento meterológico,413-A,13/05/2018,1,Evento meteorológico
NSP,Técnico,413,12/05/2018,Mayo,La Araucanía,No value,Melipeuco,Meteorológica,Evento meterológico,413-A,13/05/2018,1,Evento meteorológico
NSP,Técnico,413,12/05/2018,Mayo,La Araucanía,No value,Cunco,Meteorológica,Evento meterológico,413-A,13/05/2018,1,Evento meteorológico
NSP,Técnico,413,12/05/2018,Mayo,La Araucanía,No value,Curarrehue,Meteorológica,Evento meterológico,413-A,13/05/2018,1,Evento meteorológico
NSP,Técnico,413,12/05/2018,Mayo,La Araucanía,No value,Pucón,Meteorológica,Evento meterológico,413-A,13/05/2018,1,Evento meteorológico
NSP,Técnico,413,12/05/2018,Mayo,La Araucanía,No value,Villarrica,Meteorológica,Evento meterológico,413-A,13/05/2018,1,Evento meteorológico
NSP,Técnico,414,12/05/2018,Mayo,Metropolitana,No value,Tiltil,Forestal,Incendio forestal,414-A,13/05/2018,1,Incendio forestal
NSP,Técnico,415,13/05/2018,Mayo,Los Ríos,No value,-,Meteorológica,Evento meterológico,415-A,14/05/2018,3,Evento meteorológico
NSP,Técnico,413-A,13/05/2018,Mayo,La Araucanía,No value,-,Meteorológica,Evento meterológico,413-B,14/05/2018,3,Evento meteorológico
BCG,Técnico,420,16/05/2018,Mayo,Los Ríos,No value,-,Meteorológica,Evento meterológico,420-B,18/05/2018,3,Evento meteorológico
NSP,Técnico,421,16/05/2018,Mayo,La Araucanía,No value,-,Meteorológica,Evento meterológico,421-A,18/05/2018,3,Evento meteorológico
NSP,Técnico,422,16/05/2018,Mayo,Valparaíso,No value,-,Meteorológica,Evento meterológico,422-C,20/05/2018,2,Evento meteorológico
VMT,Técnico,427,21/05/2018,Mayo,Maule,No value,Teno,Forestal,Incendio forestal,427-F,28/05/2018,1,Incendio forestal
BCG,Técnico,430,22/05/2018,Mayo,Valparaíso,No value,-,Meteorológica,Evento meterológico,430-G,28/05/2018,1,Evento meteorológico
VMT,Técnico,431,22/05/2018,Mayo,Metropolitana,No value,Curacaví,Forestal,Incendio forestal,431-A,23/05/2018,1,Incendio forestal
BCG,Técnico,432,24/05/2018,Mayo,Aysén,No value,-,Meteorológica,Evento meterológico,432-B,27/05/2018,3,Evento meteorológico
CPL,Técnico,434,26/05/2018,Mayo,La Araucanía,No value,-,Meteorológica,Evento meterológico,434-B,29/05/2018,3,Evento meteorológico
CPL,Técnico,435,26/05/2018,Mayo,Los Ríos,No value,-,Meteorológica,Evento meterológico,435-A,28/05/2018,3,Evento meteorológico
CPL,Técnico,436,26/05/2018,Mayo,Los Lagos,No value,-,Meteorológica,Evento meterológico,436-C,28/05/2018,3,Evento meteorológico
CPL,Técnico,437,26/05/2018,Mayo,Biobío,No value,-,Meteorológica,Evento meterológico,437-A,28/05/2018,3,Evento meteorológico
CPL,Técnico,438,27/05/2018,Mayo,Maule,No value,-,Meteorológica,Evento meterológico,438-B,30/05/2018,3,Evento meteorológico
BCG,Técnico,440,28/05/2018,Mayo,Biobío,No value,Los Ángeles,Meteorológica,Aumento de caudal,440-B,29/05/2018,1,Aumento de caudal
BCG,Técnico,442,28/05/2018,Mayo,Metropolitana,No value,-,Meteorológica,Evento meterológico,442-B,30/05/2018,3,Evento meteorológico
CPL,Técnico,444,28/05/2018,Mayo,O'Higgins,No value,-,Meteorológica,Evento meterológico,444-F,30/05/2018,3,Evento meteorológico
CPL,Técnico,446,28/05/2018,Mayo,Valparaíso,No value,-,Meteorológica,Evento meterológico,446-D,30/05/2018,3,Evento meteorológico
CPL,Técnico,437-A,28/05/2018,Mayo,Biobío,No value,-,Meteorológica,Evento meterológico,437-E,29/05/2018,3,Evento meteorológico
NSP,Técnico,453,30/05/2018,Mayo,Valparaíso,No value,-,Meteorológica,Evento meterológico,453-B,31/05/2018,2,Evento meteorológico
CPL,Técnico,460,31/05/2018,Mayo,Atacama,No value,Diego de Almagro,Meteorológica,Evento meterológico,460-B,04/06/2018,1,Evento meteorológico
CPL,Técnico,460,31/05/2018,Mayo,Atacama,No value,Copiapó,Meteorológica,Evento meterológico,460-B,04/06/2018,1,Evento meteorológico
CPL,Técnico,460,31/05/2018,Mayo,Atacama,No value,Tierra Amarilla,Meteorológica,Evento meterológico,460-B,04/06/2018,1,Evento meteorológico
CPL,Técnico,460,31/05/2018,Mayo,Atacama,No value,Alto del Carmen,Meteorológica,Evento meterológico,460-B,04/06/2018,1,Evento meteorológico
CPL,Técnico,461,31/05/2018,Mayo,Antofagasta,No value,-,Meteorológica,Evento meterológico,461-B,07/06/2018,2,Evento meteorológico
CPL,Técnico,461,31/05/2018,Mayo,Antofagasta,No value,Antofagasta,Meteorológica,Evento meterológico,461-B,07/06/2018,1,Evento meteorológico
BCG,Técnico,462,31/05/2018,Mayo,Valparaíso,No value,Valparaíso,Otras alertas,Evento masivo,462-A,01/06/2018,1,Evento masivo
BCG,Técnico,462,31/05/2018,Mayo,Valparaíso,No value,Viña del Mar,Otras alertas,Evento masivo,462-A,01/06/2018,1,Evento masivo
CPL,Técnico,464,01/06/2018,Junio,Aysén,No value,-,Meteorológica,Evento meterológico,464-A,04/06/2018,3,Evento meteorológico
PTB,Técnico,465,02/06/2018,Junio,Maule,No value,-,Meteorológica,Evento meterológico,465-A,04/06/2018,3,Evento meteorológico
NSP,Técnico,466,02/06/2018,Junio,Magallanes,No value,-,Meteorológica,Evento meterológico,466-A,04/06/2018,2,Evento meteorológico
PTB,Técnico,467,03/06/2018,Junio,O'Higgins,No value,-,Meteorológica,Evento meterológico,467-A,04/06/2018,3,Evento meteorológico
PTB,Técnico,468,03/06/2018,Junio,Los Ríos,No value,-,Meteorológica,Evento meterológico,468-B,05/06/2018,3,Evento meteorológico
PTB,Técnico,470,04/06/2018,Junio,La Araucanía,No value,-,Meteorológica,Evento meterológico,470-E,12/06/2018,3,Evento meteorológico
BCG,Técnico,479,06/06/2018,Junio,Arica y Parinacota,No value,Arica,Otras alertas,Evento masivo,479-A,11/06/2018,1,Evento masivo
PTB,Técnico,480,06/06/2018,Junio,Atacama,No value,Alto del Carmen,Meteorológica,Evento meterológico,480-A,07/06/2018,1,Evento meterológico
PTB,Técnico,481,06/06/2018,Junio,Biobío,No value,-,Meteorológica,Evento meterológico,481-B,12/06/2018,2,Evento meterológico
PTB,Técnico,481,06/06/2018,Junio,Biobío,No value,-,Meteorológica,Evento meterológico,481-B,12/06/2018,2,Evento meterológico
PTB,Técnico,482,06/06/2018,Junio,Maule,No value,Romeral,Meteorológica,Evento meterológico,482-B,12/06/2018,1,Evento meterológico
PTB,Técnico,482,06/06/2018,Junio,Maule,No value,Curicó,Meteorológica,Evento meterológico,482-B,12/06/2018,1,Evento meterológico
PTB,Técnico,482,06/06/2018,Junio,Maule,No value,Molina,Meteorológica,Evento meterológico,482-B,12/06/2018,1,Evento meterológico
PTB,Técnico,482,06/06/2018,Junio,Maule,No value,San Clemente,Meteorológica,Evento meterológico,482-B,12/06/2018,1,Evento meterológico
PTB,Técnico,482,06/06/2018,Junio,Maule,No value,Colbún,Meteorológica,Evento meterológico,482-B,12/06/2018,1,Evento meterológico
PTB,Técnico,482,06/06/2018,Junio,Maule,No value,Linares,Meteorológica,Evento meterológico,482-B,12/06/2018,1,Evento meterológico
PTB,Técnico,482,06/06/2018,Junio,Maule,No value,Retiro,Meteorológica,Evento meterológico,482-B,12/06/2018,1,Evento meterológico
PTB,Técnico,482,06/06/2018,Junio,Maule,No value,Parral,Meteorológica,Evento meterológico,482-B,12/06/2018,1,Evento meterológico
PTB,Técnico,483,06/06/2018,Junio,Arica y Parinacota,No value,-,Meteorológica,Evento meterológico,483-E,20/06/2018,3,Evento meterológico
VMT,Técnico,485,06/06/2018,Junio,Los Ríos,No value,-,Meteorológica,Evento meterológico,485-A,08/06/2018,3,Evento meteorológico
BCG,ATR,***,07/06/2018,Junio,Arica y Parinacota,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Tarapacá,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Antofagasta,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Atacama,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Coquimbo,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Valparaíso,No value,Juan Fernandez,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Valparaíso,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,O'Higgins,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Maule,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Biobío,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,La Araucanía,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Los Ríos,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Los Lagos,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
BCG,ATR,***,07/06/2018,Junio,Aysén,No value,Borde costero ,Marejadas,Marejadas anormales,***,15/06/2018,1,Marejadas anormales
PTB,Técnico,486,07/06/2018,Junio,O'Higgins,No value,-,Meteorológica,Evento meterológico,486-E,12/06/2018,3,Evento meteorológico
PTB,Técnico,487,07/06/2018,Junio,Antofagasta,No value,-,Meteorológica,Evento meterológico,487-G,14/06/2018,2,Evento meteorológico
PTB,Técnico,487,07/06/2018,Junio,Antofagasta,No value,Antofagasta,Meteorológica,Evento meterológico,487-G,14/06/2018,1,Evento meteorológico
PTB,Técnico,482-A,07/06/2018,Junio,Maule,No value,-,Meteorológica,Evento meterológico,482-B,12/06/2018,3,Evento meteorológico
PTB,Técnico,481-A,07/06/2018,Junio,Biobío,No value,-,Meteorológica,Evento meterológico,481-B,12/06/2018,3,Evento meteorológico
VMT,Técnico,488,07/06/2018,Junio,Metropolitana,No value,-,Meteorológica,Evento meterológico,488-D,13/06/2018,3,Evento meteorológico
VMT,Técnico,489,07/06/2018,Junio,Valparaíso,No value,-,Meteorológica,Evento meterológico,489-H,13/06/2018,3,Evento meterológico
VMT,Técnico,480-A,07/07/2018,Junio,Atacama,No value,Diego de Almagro,Meteorológica,Evento meterológico,480-B,08/06/2018,1,Evento meteorológico
VMT,Técnico,480-A,07/07/2018,Junio,Atacama,No value,Copiapó,Meteorológica,Evento meterológico,480-B,08/06/2018,1,Evento meteorológico
VMT,Técnico,480-A,07/07/2018,Junio,Atacama,No value,Tierra Amarilla,Meteorológica,Evento meterológico,480-B,08/06/2018,1,Evento meteorológico
VMT,Técnico,490,07/06/2018,Junio,Coquimbo,No value,La Higuera,Meteorológica,Evento meterológico,492,08/06/2018,1,Evento meteorológico
VMT,Técnico,490,07/06/2018,Junio,Coquimbo,No value,Vicuña,Meteorológica,Evento meterológico,492,08/06/2018,1,Evento meteorológico
VMT,Técnico,490,07/06/2018,Junio,Coquimbo,No value,Paihuano,Meteorológica,Evento meterológico,492,08/06/2018,1,Evento meteorológico
VMT,Técnico,490,07/06/2018,Junio,Coquimbo,No value,Río Hurtado,Meteorológica,Evento meterológico,492,08/06/2018,1,Evento meteorológico
VMT,Técnico,490,07/06/2018,Junio,Coquimbo,No value,Monte Patria,Meteorológica,Evento meterológico,492,08/06/2018,1,Evento meteorológico
VMT,Técnico,490,07/06/2018,Junio,Coquimbo,No value,Combarbalá,Meteorológica,Evento meterológico,492,08/06/2018,1,Evento meteorológico
VMT,Técnico,490,07/06/2018,Junio,Coquimbo,No value,Illapel,Meteorológica,Evento meterológico,492,08/06/2018,1,Evento meteorológico
VMT,Técnico,490,07/06/2018,Junio,Coquimbo,No value,Salamanca,Meteorológica,Evento meterológico,492,08/06/2018,1,Evento meteorológico
BCG,Técnico,480-B,08/06/2018,Junio,Atacama,No value,-,Meteorológica,Evento meterológico,480-D,11/06/2018,3,Evento meteorológico
PTB,Técnico,491,08/06/2018,Junio,Aysén,No value,-,Meteorológica,Heladas,491-B,15/06/2018,3,Heladas
PTB,Técnico,492,08/06/2018,Junio,Coquimbo,No value,-,Meteorológica,Sistema frontal frío,492-D,13/06/2018,3,Sistema frontal frío
PTB,Técnico,493,08/06/2018,Junio,Los Ríos,No value,Panguipulli,Meteorológica,Sistema frontal frío,493-C,14/06/2018,1,Sistema frontal frío
PTB,Técnico,493,08/06/2018,Junio,Los Ríos,No value,Futrono,Meteorológica,Sistema frontal frío,493-C,14/06/2018,1,Sistema frontal frío
PTB,Técnico,493,08/06/2018,Junio,Los Ríos,No value,Lago Ranco,Meteorológica,Sistema frontal frío,493-C,14/06/2018,1,Sistema frontal frío
PTB,Técnico,493,08/06/2018,Junio,Los Ríos,No value,Río Bueno,Meteorológica,Sistema frontal frío,493-C,14/06/2018,1,Sistema frontal frío
PTB,Técnico,488-A,08/06/2018,Junio,Metropolitana,No value,-,Meteorológica,Sistema frontal frío,488-D,13/06/2018,3,Sistema frontal frío
PTB,Técnico,489-A,08/06/2018,Junio,Valparaíso,No value,-,Meteorológica,Sistema frontal frío,489-H,13/06/2018,3,Sistema frontal frío
PTB,Técnico,486-B,08/06/2018,Junio,O'Higgins,No value,-,Meteorológica,Sistema frontal frío,486-E,12/06/2018,3,Sistema frontal frío
CBC,Técnico,495,09/06/2018,Junio,La Araucanía,No value,Lonquimay,Meteorológica,Nevadas,495-J,22/06/2018,1,Nevadas
CBC,Técnico,495,09/06/2018,Junio,La Araucanía,No value,Curacautín,Meteorológica,Nevadas,495-C,16/06/2018,1,Nevadas
CBC,Técnico,495,09/06/2018,Junio,La Araucanía,No value, Melipeuco,Meteorológica,Nevadas,495-F,19/06/2018,1,Nevadas
CBC,Técnico,495,09/06/2018,Junio,La Araucanía,No value,Curarrehue,Meteorológica,Nevadas,495-F,19/06/2018,1,Nevadas
CBC,Técnico,495,09/06/2018,Junio,La Araucanía,No value,Pucón,Meteorológica,Nevadas,495-C,16/06/2018,1,Nevadas
CBC,Técnico,497,09/06/2018,Junio,Metropolitana,No value,-,Meteorológica,Sistema frontal frío,497-A,10/06/2018,2,Sistema frontal frío
CBC,Técnico,497,09/06/2018,Junio,Metropolitana,No value,La Florida,Meteorológica,Sistema frontal frío,497-A,10/06/2018,1,Sistema frontal frío
